col_a,col_b,metric,effect_size,p,p_adj,n_valid,via_feat_a,via_feat_b
icdcode,ipd_info_type-Clinical Study Report (CSR),abs_spearman,0.0719061223735611,0.0008602498556525497,0.001366880772013082,2145,icdcode__n_items,ipd_info_type-Clinical Study Report (CSR)
Biological intervention Number,enrollment,abs_spearman,0.07183019750397462,6.257979199452365e-52,2.272359218191951e-51,44446,Biological intervention Number,enrollment
regulatory_pass,study_design_info/intervention_model,eta,0.07181200199241054,1.2101517820816841e-32,3.647248432553211e-32,30122,study_design_info/intervention_model,regulatory_pass
approval_outcome,study_design_info/intervention_model,eta,0.07181200199241054,1.2101517820816841e-32,3.647248432553211e-32,30122,study_design_info/intervention_model,approval_outcome
has_expanded_access,sae_YN,eta,0.07176380961434063,1.6658767383482955e-21,4.3362709106818926e-21,17570,has_expanded_access,sae_YN
completion_date,number_of_arms,abs_spearman,0.07176349565756782,1.0221100050218421e-89,4.8788904772677224e-89,78123,number_of_arms,completion_date__is_nn
eligibility/gender,mortality_YN,eta,0.07170524945631679,8.88501919996216e-21,2.2972798898711685e-20,17916,eligibility/gender,mortality_YN
failure_reason,mortality_rate,eta,0.07157747239865862,0.0009326840001972623,0.0014765726199022717,3199,mortality_rate,failure_reason
condition_browse/mesh_term,oversight_info/is_fda_regulated_drug,eta,0.0714936516720639,4.591609751444492e-17,1.1173560144446506e-16,13761,condition_browse/mesh_term__is_nn,oversight_info/is_fda_regulated_drug
MaskingType-Participant,regulatory_pass,abs_spearman,0.07138652551180365,1.3637317679207612e-35,4.2616617747523784e-35,30351,MaskingType-Participant,regulatory_pass
MaskingType-Participant,approval_outcome,abs_spearman,0.07138652551180365,1.3637317679207612e-35,4.2616617747523784e-35,30351,MaskingType-Participant,approval_outcome
MaskingType-Outcomes Assessor,Sham Comparator Arm Number,abs_spearman,0.07137329992613908,8.923910349275754e-79,4.0013662533849345e-78,69142,MaskingType-Outcomes Assessor,Sham Comparator Arm Number
oversight_info/has_dmc,study_design_info/allocation,cramers_v,0.07129941000706738,4.022119143957318e-40,1.306248974322587e-39,34580,oversight_info/has_dmc,study_design_info/allocation
MaskingType-Investigator,failure_reason,eta,0.07078807222379371,3.624489391306472e-22,9.520106299916848e-22,20495,MaskingType-Investigator,failure_reason
responsible_party/responsible_party_type,sae_rate,eta,0.07077055310569723,3.0749732831803434e-20,7.880185958002724e-20,17899,responsible_party/responsible_party_type,sae_rate
responsible_party/responsible_party_type,study_design_info/allocation,cramers_v,0.07068037489374082,2.1862431269136807e-56,8.24885436050493e-56,51309,responsible_party/responsible_party_type,study_design_info/allocation
Active Comparator Arm Number,failure_reason,eta,0.07051439438627644,6.988038390958518e-11,1.4726157312662735e-10,10089,Active Comparator Arm Number,failure_reason
MaskingType-Participant,intervention/intervention_type,abs_spearman,0.07050156449483096,5.9288079807374055e-90,2.853546777432477e-89,81170,MaskingType-Participant,intervention/intervention_type__is_nn
eligibility/gender,intervention_browse/mesh_term,eta,0.07039369760636338,1.5039780634387345e-77,6.691835813635855e-77,71221,eligibility/gender,intervention_browse/mesh_term__is_nn
Procedure intervention Number,number_of_arms,abs_spearman,0.0703125279567174,1.1532114688543383e-76,5.04711568547711e-76,69293,Procedure intervention Number,number_of_arms
Experimental Arm Number,condition_browse/mesh_term,abs_spearman,0.07026202371937572,4.5128176191086256e-86,2.1163348483674054e-85,78123,Experimental Arm Number,condition_browse/mesh_term__is_nn
Experimental Arm Number,smiless,abs_spearman,0.07024833425598012,4.867700077372314e-86,2.2796843354270608e-85,78123,Experimental Arm Number,smiless__is_nn
ipd_info_type-Informed Consent Form (ICF),ipd_info_type-Study Protocol,abs_spearman,0.07020816164293157,0.0011389202806768716,0.001791646887891412,2145,ipd_info_type-Informed Consent Form (ICF),ipd_info_type-Study Protocol
Behavioral intervention Number,No Intervention Arm Number,abs_spearman,0.07000696214236035,5.153719321133037e-76,2.252726369929221e-75,69293,Behavioral intervention Number,No Intervention Arm Number
oversight_info/is_fda_regulated_drug,smiless,eta,0.06998156085570169,2.0575785190183461e-16,4.944733992799967e-16,13761,oversight_info/is_fda_regulated_drug,smiless__is_nn
brief_title,sae_YN,abs_spearman,0.06988241264277886,7.633589875700785e-21,1.9751842753581705e-20,17916,brief_title__n_items,sae_YN
Drug intervention Number,eligibility/maximum_age,abs_spearman,0.06985936431861735,2.0721417825000118e-47,7.25876279656002e-47,42760,Drug intervention Number,eligibility/maximum_age__years
MaskingType-Investigator,intervention/intervention_type,abs_spearman,0.06981598388007366,3.027778373161316e-88,1.431500659419806e-87,81170,MaskingType-Investigator,intervention/intervention_type__is_nn
Genetic intervention Number,Procedure intervention Number,abs_spearman,0.06937146744812571,1.0708627855670773e-76,4.704485688806061e-76,71221,Genetic intervention Number,Procedure intervention Number
has_expanded_access,sponsors/lead_sponsor/agency_class,cramers_v,0.06931508637250029,1.0126661759381074e-72,4.360613335049471e-72,70125,has_expanded_access,sponsors/lead_sponsor/agency_class
condition_browse/mesh_term,enrollment,abs_spearman,0.06926188143102306,2.1222134286775908e-48,7.502229567298706e-48,44446,condition_browse/mesh_term__is_nn,enrollment
MaskingType-Care Provider,execution_pass,abs_spearman,0.069245947844513,9.72734609475714e-57,3.6781858192906486e-56,52422,MaskingType-Care Provider,execution_pass
MaskingType-Care Provider,execution_fail,abs_spearman,0.069245947844513,9.72734609475714e-57,3.6781858192906486e-56,52422,MaskingType-Care Provider,execution_fail
Active Comparator Arm Number,sae_YN,abs_spearman,0.0692414181552216,1.848810775419293e-20,4.7519359797204467e-20,17886,Active Comparator Arm Number,sae_YN
oversight_info/is_fda_regulated_device,smiless,eta,0.06924010982643773,5.221261767991309e-16,1.2444365324944993e-15,13676,oversight_info/is_fda_regulated_device,smiless__is_nn
failure_reason,study_design_info/masking_num,eta,0.06909976909688781,4.0271782441399354e-21,1.0435827291861503e-20,20495,study_design_info/masking_num,failure_reason
condition_browse/mesh_term,failure_reason,eta,0.06908716834311691,2.1422399389401616e-21,5.567901112802589e-21,20769,condition_browse/mesh_term__is_nn,failure_reason
Radiation intervention Number,regulatory_pass,abs_spearman,0.06906680539516048,9.112785432110707e-34,2.7753662906735066e-33,30683,Radiation intervention Number,regulatory_pass
Radiation intervention Number,approval_outcome,abs_spearman,0.06906680539516048,9.112785432110707e-34,2.7753662906735066e-33,30683,Radiation intervention Number,approval_outcome
ipd_info_type-Analytic Code,ipd_info_type-Study Protocol,abs_spearman,0.06888129486621884,0.000955191071795192,0.001510140570740806,2297,ipd_info_type-Analytic Code,ipd_info_type-Study Protocol
responsible_party/responsible_party_type,start_date,eta,0.06886026490482952,7.688085056900382e-45,2.5937956866727017e-44,42745,responsible_party/responsible_party_type,start_date__days
No Intervention Arm Number,sae_rate,abs_spearman,0.06874335753045753,3.452426997522164e-20,8.84096080795101e-20,17886,No Intervention Arm Number,sae_rate
MaskingType-Investigator,ipd_info_type-Informed Consent Form (ICF),abs_spearman,0.06858707430434699,0.0014806815692626656,0.0023094113344648845,2145,MaskingType-Investigator,ipd_info_type-Informed Consent Form (ICF)
Placebo Comparator Arm Number,failure_reason,eta,0.0685617853119343,3.3748404817336894e-19,8.473678232676713e-19,18919,Placebo Comparator Arm Number,failure_reason
responsible_party/responsible_party_type,study_design_info/primary_purpose,cramers_v,0.06850444332741515,1.827190014854493e-124,1.0947388451067867e-123,67490,responsible_party/responsible_party_type,study_design_info/primary_purpose
condition_browse/mesh_term,study_design_info/masking,eta,0.06845583952577244,1.5304262696461593e-64,6.198404763427043e-64,75043,condition_browse/mesh_term__is_nn,study_design_info/masking
ipd_info_type-Study Protocol,mortality_rate,abs_spearman,0.06844951500774948,0.003500662619937722,0.005340124058070054,1818,ipd_info_type-Study Protocol,mortality_rate
oversight_info/is_fda_regulated_device,patient_data/sharing_ipd,cramers_v,0.06819400418717922,1.6879771848546853e-08,3.282440244750997e-08,7697,oversight_info/is_fda_regulated_device,patient_data/sharing_ipd
eligibility/gender,eligibility/maximum_age,eta,0.06817890688358828,4.469692472307016e-39,1.4394978073463283e-38,37908,eligibility/gender,eligibility/maximum_age__years
brief_title,ipd_info_type-Analytic Code,abs_spearman,0.06813345144802375,0.0010851962580289522,0.0017110058968469188,2297,brief_title__n_items,ipd_info_type-Analytic Code
Radiation intervention Number,intervention_browse/mesh_term,abs_spearman,0.06792858224220656,2.9975611480001814e-84,1.38702063772312e-83,81786,Radiation intervention Number,intervention_browse/mesh_term__n_items
approval_outcome,eligibility/healthy_volunteers,eta,0.0678999386967323,1.408995108540023e-32,4.2355173029209166e-32,30572,eligibility/healthy_volunteers,approval_outcome
eligibility/healthy_volunteers,regulatory_pass,eta,0.0678999386967323,1.408995108540023e-32,4.2355173029209166e-32,30572,eligibility/healthy_volunteers,regulatory_pass
No Intervention Arm Number,sae_YN,abs_spearman,0.06762693631456121,1.3774627757685652e-19,3.4888361120960385e-19,17886,No Intervention Arm Number,sae_YN
Drug intervention Number,responsible_party/responsible_party_type,eta,0.06728723630871061,1.3097369814729662e-67,5.4042625914904876e-67,67878,Drug intervention Number,responsible_party/responsible_party_type
Experimental Arm Number,eligibility/gender,eta,0.06703473679045463,1.7198424583389886e-68,7.157428194883815e-68,69293,Experimental Arm Number,eligibility/gender
MaskingType-Participant,Sham Comparator Arm Number,abs_spearman,0.06698681955968672,1.3606277376458135e-69,5.703475739830159e-69,69142,MaskingType-Participant,Sham Comparator Arm Number
Procedure intervention Number,enrollment,abs_spearman,0.06698531236828952,2.231534615942594e-45,7.595085984721365e-45,44446,Procedure intervention Number,enrollment
eligibility/maximum_age,regulatory_pass,abs_spearman,0.06684790671933147,3.972164992880922e-15,9.257728605138298e-15,13782,eligibility/maximum_age__years,regulatory_pass
approval_outcome,eligibility/maximum_age,abs_spearman,0.06684790671933147,3.972164992880922e-15,9.257728605138298e-15,13782,eligibility/maximum_age__years,approval_outcome
ipd_info_type-Analytic Code,mortality_YN,abs_spearman,0.06679675770659618,0.0043814912176297054,0.006657491028099356,1818,ipd_info_type-Analytic Code,mortality_YN
intervention/intervention_name,oversight_info/has_dmc,eta,0.0666764769009569,2.0500557640149122e-46,7.0885012735839e-46,45926,intervention/intervention_name__n_items,oversight_info/has_dmc
Procedure intervention Number,study_design_info/primary_purpose,eta,0.0665113405662687,4.55006834427724e-62,1.7805729162571402e-61,70604,Procedure intervention Number,study_design_info/primary_purpose
Drug intervention Number,patient_data/sharing_ipd,eta,0.06606189722014481,1.4853552139735846e-13,3.319362937979554e-13,13510,Drug intervention Number,patient_data/sharing_ipd
oversight_info/is_fda_regulated_drug,patient_data/sharing_ipd,cramers_v,0.06605224927346132,4.556825011890394e-08,8.71010281425694e-08,7749,oversight_info/is_fda_regulated_drug,patient_data/sharing_ipd
Behavioral intervention Number,study_design_info/primary_purpose,eta,0.0660461297461412,8.726963373832878e-71,3.6938121466588614e-70,80983,Behavioral intervention Number,study_design_info/primary_purpose
has_expanded_access,ipd_info_type-Informed Consent Form (ICF),eta,0.06598063588981794,0.002352855756837405,0.003622584738595473,2123,has_expanded_access,ipd_info_type-Informed Consent Form (ICF)
No Intervention Arm Number,regulatory_pass,abs_spearman,0.06595196593944565,2.229020710227861e-23,5.962930691333192e-23,22770,No Intervention Arm Number,regulatory_pass
No Intervention Arm Number,approval_outcome,abs_spearman,0.06595196593944565,2.229020710227861e-23,5.962930691333192e-23,22770,No Intervention Arm Number,approval_outcome
dropout_YN,ipd_info_type-Study Protocol,abs_spearman,0.06589031152870078,0.0024899728686546617,0.0038269153996350947,2105,ipd_info_type-Study Protocol,dropout_YN
Behavioral intervention Number,sae_rate,abs_spearman,0.06577778759646168,1.2148066469207932e-18,3.0326530876794224e-18,17916,Behavioral intervention Number,sae_rate
intervention/intervention_type,study_design_info/primary_purpose,eta,0.06571042473758383,5.088300531685816e-70,2.1406591219864661e-69,80983,study_design_info/primary_purpose,intervention/intervention_type__is_nn
MaskingType-Participant,patient_data/sharing_ipd,eta,0.06558444292363319,2.3599329908447795e-13,5.24345725267622e-13,13493,MaskingType-Participant,patient_data/sharing_ipd
Radiation intervention Number,ipd_info_type-Clinical Study Report (CSR),abs_spearman,0.06552270631233705,0.002396422973914928,0.00368802915604711,2145,Radiation intervention Number,ipd_info_type-Clinical Study Report (CSR)
biology_pass,oversight_info/is_fda_regulated_drug,eta,0.06546052109517171,4.097983687523773e-07,7.570703516291925e-07,5975,oversight_info/is_fda_regulated_drug,biology_pass
biology_fail,oversight_info/is_fda_regulated_drug,eta,0.06546052109517167,4.097983687523773e-07,7.570703516291925e-07,5975,oversight_info/is_fda_regulated_drug,biology_fail
Combination Product intervention Number,start_date,abs_spearman,0.0653222312693173,9.494388568655464e-42,3.1362167562811536e-41,42855,Combination Product intervention Number,start_date__days
icdcode,location/facility/address/city,abs_spearman,0.06528412255465942,5.996963656888476e-78,2.6751538777519192e-77,81786,icdcode__is_nn,location/facility/address/city__n_items
oversight_info/has_dmc,patient_data/sharing_ipd,cramers_v,0.06512224820177216,4.085202822448759e-12,8.82840784080189e-12,12367,oversight_info/has_dmc,patient_data/sharing_ipd
condition,intervention_browse/mesh_term,abs_spearman,0.06510698946800335,1.5525001667533278e-77,6.898897799830964e-77,81786,condition__n_items,intervention_browse/mesh_term__n_items
ipd_info_type-Study Protocol,mortality_YN,abs_spearman,0.06508677908009058,0.0054997338087120675,0.008266252156260569,1818,ipd_info_type-Study Protocol,mortality_YN
Biological intervention Number,brief_title,abs_spearman,0.06507454272984775,1.847482005296579e-77,8.199233676124664e-77,81786,Biological intervention Number,brief_title__n_items
Radiation intervention Number,eligibility/healthy_volunteers,eta,0.06502236663328705,3.528650738755825e-77,1.5620460276657952e-76,81613,Radiation intervention Number,eligibility/healthy_volunteers
Drug intervention Number,Other Arm Number,abs_spearman,0.06497563971978243,7.442570098087348e-74,3.216782473986758e-73,78123,Drug intervention Number,Other Arm Number
Radiation intervention Number,smiless,abs_spearman,0.06483251160812387,6.744206115028501e-77,2.977905495517667e-76,81786,Radiation intervention Number,smiless__n_items
MaskingType-Participant,failure_reason,eta,0.06480492026659279,1.406700306575662e-18,3.509177003123062e-18,20495,MaskingType-Participant,failure_reason
Drug intervention Number,failure_reason,eta,0.06480155371513717,7.990524130010999e-19,1.9990692117918083e-18,20769,Drug intervention Number,failure_reason
Placebo Comparator Arm Number,oversight_info/is_fda_regulated_device,eta,0.06474088547958312,3.6997385669826683e-14,8.452722893007741e-14,13650,Placebo Comparator Arm Number,oversight_info/is_fda_regulated_device
condition,ipd_info_type-Clinical Study Report (CSR),abs_spearman,0.06462493262104463,0.0027495433033008407,0.004212814364625406,2145,condition__n_items,ipd_info_type-Clinical Study Report (CSR)
Radiation intervention Number,oversight_info/is_fda_regulated_device,eta,0.06462237984316244,3.895278315732701e-14,8.893621647287212e-14,13676,Radiation intervention Number,oversight_info/is_fda_regulated_device
eligibility/gender,oversight_info/is_fda_regulated_drug,cramers_v,0.06453686263356341,5.5562914787037035e-11,1.1758899444881466e-10,11339,eligibility/gender,oversight_info/is_fda_regulated_drug
Sham Comparator Arm Number,study_design_info/masking_num,abs_spearman,0.0644409677411983,1.569362327642483e-64,6.348700917994911e-64,69142,Sham Comparator Arm Number,study_design_info/masking_num
mortality_YN,study_design_info/allocation,eta,0.06443649690147775,1.1131074074474817e-13,2.5035910944207115e-13,13259,study_design_info/allocation,mortality_YN
ipd_info_type-Study Protocol,number_of_arms,abs_spearman,0.06438542357125775,0.0020519183942632586,0.0031733050378570647,2290,ipd_info_type-Study Protocol,number_of_arms
intervention_browse/mesh_term,oversight_info/is_fda_regulated_device,eta,0.06432124516105461,5.108312301615053e-14,1.1625006711271977e-13,13676,intervention_browse/mesh_term__is_nn,oversight_info/is_fda_regulated_device
MaskingType-Participant,ipd_info_type-Informed Consent Form (ICF),abs_spearman,0.0640121474434318,0.0030171833377857812,0.004614750043488375,2145,MaskingType-Participant,ipd_info_type-Informed Consent Form (ICF)
has_expanded_access,sae_rate,eta,0.06399201882825424,2.059960082211534e-17,5.030471739764638e-17,17570,has_expanded_access,sae_rate
brief_title,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.06397856888073386,0.002156576583177069,0.003330712722906807,2297,brief_title__n_items,ipd_info_type-Statistical Analysis Plan (SAP)
Drug intervention Number,brief_title,abs_spearman,0.06389262068417519,9.835885480872639e-75,4.272462755754053e-74,81786,Drug intervention Number,brief_title__n_items
MaskingType-Participant,eligibility/minimum_age,abs_spearman,0.06385663490583177,2.9443844073926487e-72,1.2631772611962288e-71,79096,MaskingType-Participant,eligibility/minimum_age__years
ipd_info_type-Analytic Code,mortality_rate,abs_spearman,0.06370947519153639,0.006580941680296141,0.00980230275997818,1818,ipd_info_type-Analytic Code,mortality_rate
Active Comparator Arm Number,brief_title,abs_spearman,0.06370865843918652,3.0309941528610414e-63,1.2148448305873264e-62,69293,Active Comparator Arm Number,brief_title__n_items
Device intervention Number,sae_YN,abs_spearman,0.06368224553654012,1.4386821515352973e-17,3.525684398155965e-17,17916,Device intervention Number,sae_YN
ipd_info_type-Statistical Analysis Plan (SAP),mortality_YN,abs_spearman,0.06364686006007336,0.0066343515917627206,0.00987762287119771,1818,ipd_info_type-Statistical Analysis Plan (SAP),mortality_YN
failure_reason,oversight_info/has_dmc,cramers_v,0.06361137025221712,3.4327562282134305e-12,7.446209671062217e-12,13941,oversight_info/has_dmc,failure_reason
biology_pass,oversight_info/has_dmc,eta,0.06331368050497939,1.4298308536809887e-22,3.789978807430539e-22,23795,oversight_info/has_dmc,biology_pass
biology_fail,oversight_info/has_dmc,eta,0.06331368050497936,1.429830853680989e-22,3.789978807430539e-22,23795,oversight_info/has_dmc,biology_fail
smiless,study_design_info/masking,eta,0.06327966806491894,6.81213805044085e-54,2.512970246845218e-53,75043,smiless__is_nn,study_design_info/masking
execution_fail,number_of_arms,abs_spearman,0.06312086791444857,6.47461817641498e-46,2.2188656965524707e-45,50684,number_of_arms,execution_fail
execution_pass,number_of_arms,abs_spearman,0.06312086791444857,6.47461817641498e-46,2.2188656965524707e-45,50684,number_of_arms,execution_pass
No Intervention Arm Number,location/facility/address/city,abs_spearman,0.06273413879174276,2.2371691556577677e-61,8.695931561421413e-61,69293,No Intervention Arm Number,location/facility/address/city__n_items
has_expanded_access,mortality_YN,eta,0.06264338173107248,9.484295838762261e-17,2.3015312876884676e-16,17570,has_expanded_access,mortality_YN
eligibility/maximum_age,location/facility/address/city,abs_spearman,0.062480134742940806,2.9619262392656335e-38,9.47761849120449e-38,42760,eligibility/maximum_age__years,location/facility/address/city__n_items
MaskingType-Outcomes Assessor,sponsors/lead_sponsor/agency_class,eta,0.06238207234587158,1.3687257072866502e-59,5.249803347484668e-59,70854,MaskingType-Outcomes Assessor,sponsors/lead_sponsor/agency_class
Procedure intervention Number,patient_data/sharing_ipd,eta,0.062342967223933295,3.786410689908579e-12,8.197991992169665e-12,13510,Procedure intervention Number,patient_data/sharing_ipd
dropout_YN,eligibility/gender,eta,0.06233887938749331,4.14861641151291e-33,1.2601784991265178e-32,38302,eligibility/gender,dropout_YN
dropout_YN,intervention/intervention_name,abs_spearman,0.06222239868178141,3.5621836607621385e-34,1.0925497106044511e-33,38302,intervention/intervention_name__n_items,dropout_YN
intervention/intervention_name,responsible_party/responsible_party_type,eta,0.06201691372576867,1.598008664775218e-57,6.075579989161798e-57,67878,intervention/intervention_name__n_items,responsible_party/responsible_party_type
intervention/intervention_name,start_date,abs_spearman,0.0619190739323244,1.1124477692317616e-37,3.536830739323304e-37,42855,intervention/intervention_name__n_items,start_date__days
MaskingType-Care Provider,intervention_browse/mesh_term,abs_spearman,0.061764409183369694,1.9426528557555565e-69,8.104104050120719e-69,81170,MaskingType-Care Provider,intervention_browse/mesh_term__n_items
Active Comparator Arm Number,ipd_info_type-Analytic Code,abs_spearman,0.06172141414429307,0.004295182362403774,0.006532060704312086,2139,Active Comparator Arm Number,ipd_info_type-Analytic Code
condition,number_of_arms,abs_spearman,0.06158070425610303,1.6319035012581565e-66,6.68734040904728e-66,78123,condition__n_items,number_of_arms
Drug intervention Number,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.061573436654728406,0.0031549102545522594,0.004819038740469935,2297,Drug intervention Number,ipd_info_type-Statistical Analysis Plan (SAP)
intervention/intervention_name,sponsors/lead_sponsor/agency_class,eta,0.061535823731820816,2.8103282912686332e-58,1.0719967960656971e-57,71221,intervention/intervention_name__n_items,sponsors/lead_sponsor/agency_class
responsible_party/responsible_party_type,study_design_info/intervention_model,cramers_v,0.06153191378129591,2.161051107871052e-105,1.1624849225776944e-104,67576,responsible_party/responsible_party_type,study_design_info/intervention_model
icdcode,study_design_info/intervention_model,eta,0.061391059478025395,7.227787606856793e-65,2.9307540179495164e-64,80897,icdcode__n_items,study_design_info/intervention_model
Other Arm Number,phase,eta,0.061227658559814394,2.6587943091125545e-63,1.0681283496145811e-62,78123,Other Arm Number,phase
approval_outcome,condition,abs_spearman,0.06120890180653576,7.25509275677616e-27,2.0364658586265874e-26,30683,condition__n_items,approval_outcome
condition,regulatory_pass,abs_spearman,0.06120890180653576,7.25509275677616e-27,2.0364658586265874e-26,30683,condition__n_items,regulatory_pass
eligibility/maximum_age,number_of_arms,abs_spearman,0.061092740209026636,2.65504938354306e-35,8.237764828403692e-35,41114,eligibility/maximum_age__years,number_of_arms
eligibility/minimum_age,study_design_info/intervention_model,eta,0.06103705092254855,1.8839233530232225e-62,7.405694176194229e-62,78839,eligibility/minimum_age__years,study_design_info/intervention_model
Radiation intervention Number,failure_reason,eta,0.06098822050486718,1.1177718623826895e-16,2.7086870444768805e-16,20769,Radiation intervention Number,failure_reason
Dietary Supplement intervention Number,sponsors/lead_sponsor/agency_class,eta,0.06096946241267129,3.324904112426188e-57,1.2599827470753548e-56,71221,Dietary Supplement intervention Number,sponsors/lead_sponsor/agency_class
icdcode,responsible_party/responsible_party_type,eta,0.06091785228263734,1.5942009409185115e-55,5.9504277869944436e-55,67878,icdcode__is_nn,responsible_party/responsible_party_type
Other Arm Number,study_design_info/intervention_model,eta,0.06057009777175048,9.96994444502064e-61,3.8495063273829696e-60,77887,Other Arm Number,study_design_info/intervention_model
ipd_info_type-Analytic Code,smiless,abs_spearman,0.06053344270962675,0.0037046855881855503,0.005646395797782801,2297,ipd_info_type-Analytic Code,smiless__n_items
study_design_info/masking,study_design_info/primary_purpose,cramers_v,0.06045399406520985,0.0,0.0,74379,study_design_info/masking,study_design_info/primary_purpose
MaskingType-Care Provider,Other Arm Number,abs_spearman,0.06040585277599385,6.330758005903893e-64,2.5491754427017414e-63,77947,MaskingType-Care Provider,Other Arm Number
oversight_info/is_fda_regulated_device,sae_YN,eta,0.06039448350057598,7.394196032061322e-10,1.5026217082697715e-09,10378,oversight_info/is_fda_regulated_device,sae_YN
Other Arm Number,ipd_info_type-Study Protocol,abs_spearman,0.06034970976135645,0.0038643432096417737,0.005884571714945296,2290,Other Arm Number,ipd_info_type-Study Protocol
Procedure intervention Number,study_design_info/intervention_model,eta,0.060283244722030144,1.529852637033048e-54,5.679741360779746e-54,70749,Procedure intervention Number,study_design_info/intervention_model
Drug intervention Number,mortality_YN,abs_spearman,0.060277818060248324,6.747346005402788e-16,1.601572907703189e-15,17916,Drug intervention Number,mortality_YN
oversight_info/is_fda_regulated_drug,study_design_info/intervention_model,cramers_v,0.06018683557415297,4.1635975730233853e-10,8.525929031382595e-10,13721,oversight_info/is_fda_regulated_drug,study_design_info/intervention_model
Radiation intervention Number,eligibility/maximum_age,abs_spearman,0.059979378660301536,2.2038820950076358e-35,6.850170196915505e-35,42760,Radiation intervention Number,eligibility/maximum_age__years
Device intervention Number,failure_reason,eta,0.059958429535196436,5.2302832366084074e-08,9.964492460095514e-08,10204,Device intervention Number,failure_reason
MaskingType-Care Provider,Other intervention Number,abs_spearman,0.05989867515386074,2.501323421844704e-57,9.489190928941427e-57,70854,MaskingType-Care Provider,Other intervention Number
No Intervention Arm Number,ipd_info_type-Statistical Analysis Plan (SAP),abs_spearman,0.05989016622529717,0.005592771580804367,0.008402456222782177,2139,No Intervention Arm Number,ipd_info_type-Statistical Analysis Plan (SAP)
Dietary Supplement intervention Number,Placebo Comparator Arm Number,abs_spearman,0.05987350334033579,5.691453473735938e-63,2.2577398197753866e-62,78123,Dietary Supplement intervention Number,Placebo Comparator Arm Number
oversight_info/is_fda_regulated_device,study_design_info/masking_num,eta,0.059842732879273365,2.5350737199022585e-12,5.5093065520077225e-12,13666,oversight_info/is_fda_regulated_device,study_design_info/masking_num
oversight_info/has_dmc,study_design_info/masking_num,eta,0.059823586034527844,1.3191672790155363e-37,4.190225132156297e-37,45821,oversight_info/has_dmc,study_design_info/masking_num
Device intervention Number,Experimental Arm Number,abs_spearman,0.059820129751360106,5.806037431700312e-56,2.174135783961054e-55,69293,Device intervention Number,Experimental Arm Number
eligibility/minimum_age,icdcode,abs_spearman,0.059789945980165564,5.424939723968156e-64,2.1920541326499234e-63,79650,eligibility/minimum_age__years,icdcode__is_nn
Experimental Arm Number,sae_rate,abs_spearman,0.059739540106071534,1.2846094901197748e-15,3.0367469239225967e-15,17886,Experimental Arm Number,sae_rate
MaskingType-Outcomes Assessor,oversight_info/has_dmc,eta,0.059564119383780895,2.7006811244375887e-37,8.570654709973169e-37,45821,MaskingType-Outcomes Assessor,oversight_info/has_dmc
eligibility/gender,eligibility/minimum_age,eta,0.05951218479872382,2.920892932795556e-54,1.079798185262187e-53,69489,eligibility/gender,eligibility/minimum_age__years
brief_title,sae_rate,abs_spearman,0.05950041545286066,1.5780828697681357e-15,3.7078011984072155e-15,17916,brief_title__n_items,sae_rate
Dietary Supplement intervention Number,study_design_info/masking,eta,0.05949400903532329,1.083894545966439e-46,3.755267744001371e-46,75043,Dietary Supplement intervention Number,study_design_info/masking
Experimental Arm Number,Placebo Comparator Arm Number,abs_spearman,0.059394055574066545,5.397385577391215e-62,2.1097767020736187e-61,78123,Experimental Arm Number,Placebo Comparator Arm Number
Drug intervention Number,eligibility/minimum_age,abs_spearman,0.05928159846209222,6.147289578991913e-63,2.4330103971522664e-62,79650,Drug intervention Number,eligibility/minimum_age__years
biology_fail,start_date,abs_spearman,0.05927028094243523,5.734441964028506e-10,1.1687499017594755e-09,10917,start_date__days,biology_fail
biology_pass,start_date,abs_spearman,0.05927028094243523,5.734441964028506e-10,1.1687499017594755e-09,10917,start_date__days,biology_pass
MaskingType-Outcomes Assessor,ipd_info_type-Analytic Code,abs_spearman,0.059169428695612536,0.0045574316009221565,0.006900686193117427,2297,MaskingType-Outcomes Assessor,ipd_info_type-Analytic Code
Experimental Arm Number,ipd_info_type-Study Protocol,abs_spearman,0.05893782464209791,0.004782644888460914,0.00722909568829999,2290,Experimental Arm Number,ipd_info_type-Study Protocol
MaskingType-Investigator,condition,abs_spearman,0.058921532759512424,2.3879675689975804e-63,9.604383451697445e-63,81170,MaskingType-Investigator,condition__n_items
icdcode,patient_data/sharing_ipd,eta,0.05890053429016103,6.410677170745343e-11,1.3517659689526742e-10,13510,icdcode__n_items,patient_data/sharing_ipd
sponsors/lead_sponsor/agency_class,study_design_info/allocation,cramers_v,0.05889118339067344,1.2336810506153891e-40,4.029174483917742e-40,54376,sponsors/lead_sponsor/agency_class,study_design_info/allocation
intervention/intervention_name,regulatory_pass,abs_spearman,0.05874509067837281,7.1497154761539315e-25,1.965606113895167e-24,30683,intervention/intervention_name__n_items,regulatory_pass
approval_outcome,intervention/intervention_name,abs_spearman,0.05874509067837281,7.1497154761539315e-25,1.965606113895167e-24,30683,intervention/intervention_name__n_items,approval_outcome
Drug intervention Number,eligibility/healthy_volunteers,eta,0.05873051971419828,2.7755365823253675e-63,1.1137401412910685e-62,81613,Drug intervention Number,eligibility/healthy_volunteers
