orig_a,orig_b,feat_a,feat_b,role_a,role_b,metric,effect_size,p,n_valid,p_adj
oversight_info/is_fda_regulated_drug,intervention/intervention_type,oversight_info/is_fda_regulated_drug,intervention/intervention_type__n_items,cat,num,eta,0.1330698027031846,2.1251166181846354e-55,13761,7.923583957287135e-55
oversight_info/is_fda_regulated_drug,dropout_YN,oversight_info/is_fda_regulated_drug,dropout_YN,cat,num,eta,0.047967813173741256,3.8394231690949704e-07,11191,7.10058302959288e-07
oversight_info/is_fda_regulated_drug,dropout_rate,oversight_info/is_fda_regulated_drug,dropout_rate,cat,num,eta,0.08981159971687708,1.7464080960141466e-21,11191,4.5424911180008676e-21
oversight_info/is_fda_regulated_drug,start_date,oversight_info/is_fda_regulated_drug,start_date__is_nn,cat,num,eta,0.14215371850430011,4.840949005917526e-63,13761,1.9269527829969535e-62
oversight_info/is_fda_regulated_drug,start_date,oversight_info/is_fda_regulated_drug,start_date__days,cat,num,eta,0.026870966912688178,0.007746011260565654,9820,0.011463964706331195
oversight_info/is_fda_regulated_drug,completion_date,oversight_info/is_fda_regulated_drug,completion_date__is_nn,cat,num,eta,0.14215371850430011,4.840949005917526e-63,13761,1.9269527829969535e-62
oversight_info/is_fda_regulated_drug,completion_date,oversight_info/is_fda_regulated_drug,completion_date__days,cat,num,eta,0.08681875626778734,6.779820165093043e-18,9820,1.6720990116180498e-17
oversight_info/is_fda_regulated_drug,duration_day,oversight_info/is_fda_regulated_drug,duration_day,cat,num,eta,0.09029533868410362,3.100629950251424e-19,9820,7.796446510219752e-19
oversight_info/is_fda_regulated_drug,duration_month,oversight_info/is_fda_regulated_drug,duration_month,cat,num,eta,0.09020329740235096,3.3697064574951904e-19,9820,8.466905234848725e-19
oversight_info/is_fda_regulated_drug,duration_year,oversight_info/is_fda_regulated_drug,duration_year,cat,num,eta,0.09029533868410362,3.10062995025139e-19,9820,7.796446510219752e-19
oversight_info/is_fda_regulated_drug,sae_YN,oversight_info/is_fda_regulated_drug,sae_YN,cat,num,eta,0.09947020227837867,2.197755911111027e-24,10445,6.004089458420455e-24
oversight_info/is_fda_regulated_drug,sae_rate,oversight_info/is_fda_regulated_drug,sae_rate,cat,num,eta,0.09689211494004998,3.253316329573538e-23,10445,8.683006332771155e-23
oversight_info/is_fda_regulated_drug,mortality_YN,oversight_info/is_fda_regulated_drug,mortality_YN,cat,num,eta,0.09498721826885784,2.2768571534810954e-22,10445,5.993998945717277e-22
oversight_info/is_fda_regulated_drug,mortality_rate,oversight_info/is_fda_regulated_drug,mortality_rate,cat,num,eta,0.07963217218579412,3.6259814620852436e-16,10445,8.665946066537979e-16
oversight_info/is_fda_regulated_drug,failure_reason,oversight_info/is_fda_regulated_drug,failure_reason,cat,cat,cramers_v,0.11751713644914653,8.859433414407919e-14,4623,2.0023844162273766e-13
oversight_info/is_fda_regulated_drug,approval_outcome,oversight_info/is_fda_regulated_drug,approval_outcome,cat,num,eta,0.02475293825171123,0.12463259776267306,3850,0.16461356032888214
oversight_info/is_fda_regulated_drug,execution_fail,oversight_info/is_fda_regulated_drug,execution_fail,cat,num,eta,0.1513265971648532,1.4940765209589572e-70,13615,6.293231406463486e-70
oversight_info/is_fda_regulated_drug,execution_pass,oversight_info/is_fda_regulated_drug,execution_pass,cat,num,eta,0.15132659716485317,1.4940765209589572e-70,13615,6.293231406463486e-70
oversight_info/is_fda_regulated_drug,biology_pass,oversight_info/is_fda_regulated_drug,biology_pass,cat,num,eta,0.06546052109517171,4.097983687523773e-07,5975,7.570703516291925e-07
oversight_info/is_fda_regulated_drug,biology_fail,oversight_info/is_fda_regulated_drug,biology_fail,cat,num,eta,0.06546052109517167,4.097983687523773e-07,5975,7.570703516291925e-07
oversight_info/is_fda_regulated_drug,regulatory_pass,oversight_info/is_fda_regulated_drug,regulatory_pass,cat,num,eta,0.02475293825171123,0.12463259776267306,3850,0.16461356032888214
patient_data/sharing_ipd,phase,patient_data/sharing_ipd,phase,cat,cat,cramers_v,0.18201028497630092,4.2813675569168863e-190,13510,3.459942386113065e-189
patient_data/sharing_ipd,responsible_party/responsible_party_type,patient_data/sharing_ipd,responsible_party/responsible_party_type,cat,cat,cramers_v,0.2225946522644063,2.2210829088129703e-288,13499,2.3821799716435408e-287
patient_data/sharing_ipd,smiless,patient_data/sharing_ipd,smiless__is_nn,cat,num,eta,0.047710499733312484,2.070180580911535e-07,13510,3.873924350386421e-07
patient_data/sharing_ipd,smiless,patient_data/sharing_ipd,smiless__n_items,cat,num,eta,0.0361494327335854,0.00014611447006330228,13510,0.00024259330313902315
patient_data/sharing_ipd,sponsors/lead_sponsor/agency_class,patient_data/sharing_ipd,sponsors/lead_sponsor/agency_class,cat,cat,cramers_v,0.31941938584110113,0.0,13510,0.0
patient_data/sharing_ipd,study_design_info/allocation,patient_data/sharing_ipd,study_design_info/allocation,cat,cat,cramers_v,0.04522773345549888,2.348027223064797e-05,10422,4.0654681615098e-05
patient_data/sharing_ipd,study_design_info/intervention_model,patient_data/sharing_ipd,study_design_info/intervention_model,cat,cat,cramers_v,0.09501831907952325,6.974968376404936e-48,13425,2.450759869363716e-47
patient_data/sharing_ipd,study_design_info/masking,patient_data/sharing_ipd,study_design_info/masking,cat,cat,cramers_v,0.12352602940338109,4.7264306616810737e-63,12943,1.8856884672034135e-62
patient_data/sharing_ipd,study_design_info/masking_num,patient_data/sharing_ipd,study_design_info/masking_num,cat,num,eta,0.0411229278408334,1.1016761661301237e-05,13493,1.9305722023712454e-05
patient_data/sharing_ipd,study_design_info/primary_purpose,patient_data/sharing_ipd,study_design_info/primary_purpose,cat,cat,cramers_v,0.12466158017723299,3.2843549841653483e-79,13490,1.4764726481209038e-78
patient_data/sharing_ipd,study_type,patient_data/sharing_ipd,study_type,cat,cat,cramers_v,0.0,1.0,13510,1.0
patient_data/sharing_ipd,intervention/intervention_type,patient_data/sharing_ipd,intervention/intervention_type__is_nn,cat,num,eta,0.0,1.0,13510,1.0
patient_data/sharing_ipd,intervention/intervention_type,patient_data/sharing_ipd,intervention/intervention_type__n_items,cat,num,eta,0.0,1.0,13510,1.0
patient_data/sharing_ipd,dropout_YN,patient_data/sharing_ipd,dropout_YN,cat,num,eta,0.1773838737981715,1.2691809510135589e-90,12952,6.125560839961274e-90
patient_data/sharing_ipd,dropout_rate,patient_data/sharing_ipd,dropout_rate,cat,num,eta,0.10179244475502951,5.158922715057382e-30,12952,1.5014452625481074e-29
patient_data/sharing_ipd,start_date,patient_data/sharing_ipd,start_date__is_nn,cat,num,eta,0.08117439262926439,4.070332163949553e-20,13510,1.040795016168116e-19
patient_data/sharing_ipd,start_date,patient_data/sharing_ipd,start_date__days,cat,num,eta,0.179620511020932,3.1618559733898333e-67,9341,1.30028988254789e-66
patient_data/sharing_ipd,completion_date,patient_data/sharing_ipd,completion_date__is_nn,cat,num,eta,0.08117439262926439,4.070332163949553e-20,13510,1.040795016168116e-19
patient_data/sharing_ipd,completion_date,patient_data/sharing_ipd,completion_date__days,cat,num,eta,0.20008087297485122,1.4323324632182277e-83,9341,6.601266988969949e-83
patient_data/sharing_ipd,duration_day,patient_data/sharing_ipd,duration_day,cat,num,eta,0.01869322760583874,0.19557617224190635,9341,0.25264951618610576
patient_data/sharing_ipd,duration_month,patient_data/sharing_ipd,duration_month,cat,num,eta,0.018709187052781528,0.19503166464673397,9341,0.252133569437277
patient_data/sharing_ipd,duration_year,patient_data/sharing_ipd,duration_year,cat,num,eta,0.01869322760583861,0.19557617224190577,9341,0.25264951618610576
patient_data/sharing_ipd,sae_YN,patient_data/sharing_ipd,sae_YN,cat,num,eta,0.2508821828286865,5.103912693734171e-141,9941,3.327597863175656e-140
patient_data/sharing_ipd,sae_rate,patient_data/sharing_ipd,sae_rate,cat,num,eta,0.07761559720113863,9.129474434675294e-14,9941,2.0587231447434553e-13
patient_data/sharing_ipd,mortality_YN,patient_data/sharing_ipd,mortality_YN,cat,num,eta,0.15119201622233103,1.251555812165455e-50,9941,4.506897872823789e-50
patient_data/sharing_ipd,mortality_rate,patient_data/sharing_ipd,mortality_rate,cat,num,eta,0.039484430615554324,0.0004295309976268194,9941,0.0006952120245706555
patient_data/sharing_ipd,failure_reason,patient_data/sharing_ipd,failure_reason,cat,cat,cramers_v,0.1431383912157002,6.606421643688864e-18,2274,1.6304911372030398e-17
patient_data/sharing_ipd,approval_outcome,patient_data/sharing_ipd,approval_outcome,cat,num,eta,0.2484163525863915,5.779079588537339e-64,4575,2.329733360808266e-63
patient_data/sharing_ipd,execution_fail,patient_data/sharing_ipd,execution_fail,cat,num,eta,0.14773927693514274,8.64933580341543e-63,12954,3.415504763280525e-62
patient_data/sharing_ipd,execution_pass,patient_data/sharing_ipd,execution_pass,cat,num,eta,0.14773927693514274,8.64933580341543e-63,12954,3.415504763280525e-62
patient_data/sharing_ipd,biology_pass,patient_data/sharing_ipd,biology_pass,cat,num,eta,0.04080058808648,0.018219832313380736,4811,0.026238672726480755
patient_data/sharing_ipd,biology_fail,patient_data/sharing_ipd,biology_fail,cat,num,eta,0.040800588086479996,0.018219832313380688,4811,0.026238672726480755
patient_data/sharing_ipd,regulatory_pass,patient_data/sharing_ipd,regulatory_pass,cat,num,eta,0.2484163525863915,5.779079588537339e-64,4575,2.329733360808266e-63
phase,responsible_party/responsible_party_type,phase,responsible_party/responsible_party_type,cat,cat,cramers_v,0.20902539507695314,0.0,67878,0.0
phase,smiless,phase,smiless__is_nn,cat,num,eta,0.13178721996768983,2.17212199931037e-310,81786,2.434878692775336e-309
phase,smiless,phase,smiless__n_items,cat,num,eta,0.0686573513045076,1.934010186286077e-83,81786,8.90157006270744e-83
phase,sponsors/lead_sponsor/agency_class,phase,sponsors/lead_sponsor/agency_class,cat,cat,cramers_v,0.20749495587762926,0.0,71221,0.0
phase,study_design_info/allocation,phase,study_design_info/allocation,cat,cat,cramers_v,0.24969575093771076,0.0,62081,0.0
phase,study_design_info/intervention_model,phase,study_design_info/intervention_model,cat,cat,cramers_v,0.24452587161230052,0.0,80897,0.0
phase,study_design_info/masking,phase,study_design_info/masking,cat,cat,cramers_v,0.1610824500559096,0.0,75043,0.0
phase,study_design_info/masking_num,phase,study_design_info/masking_num,cat,num,eta,0.2050918812373648,0.0,81170,0.0
phase,study_design_info/primary_purpose,phase,study_design_info/primary_purpose,cat,cat,cramers_v,0.19431262364108612,0.0,80983,0.0
phase,study_type,phase,study_type,cat,cat,cramers_v,0.0,1.0,81786,1.0
phase,intervention/intervention_type,phase,intervention/intervention_type__is_nn,cat,num,eta,0.035405204973402694,4.329768852233573e-22,81786,1.1346867844277274e-21
phase,intervention/intervention_type,phase,intervention/intervention_type__n_items,cat,num,eta,0.03167868340305363,1.0806900161246855e-17,81786,2.6577479165132924e-17
phase,dropout_YN,phase,dropout_YN,cat,num,eta,0.25190834714908955,0.0,38302,0.0
phase,dropout_rate,phase,dropout_rate,cat,num,eta,0.1305083091543166,2.7724858461155724e-142,38302,1.8281571755695662e-141
phase,start_date,phase,start_date__is_nn,cat,num,eta,0.1947526490081506,0.0,81786,0.0
phase,start_date,phase,start_date__days,cat,num,eta,0.1563714354351006,1.1456222910018476e-229,42855,1.0673022684266542e-228
phase,completion_date,phase,completion_date__is_nn,cat,num,eta,0.1947526490081506,0.0,81786,0.0
phase,completion_date,phase,completion_date__days,cat,num,eta,0.08091540989919657,1.010810903894253e-60,42855,3.8985215216787224e-60
phase,duration_day,phase,duration_day,cat,num,eta,0.22345658841678395,0.0,42855,0.0
phase,duration_month,phase,duration_month,cat,num,eta,0.22360298490120153,0.0,42855,0.0
phase,duration_year,phase,duration_year,cat,num,eta,0.22345658841678376,0.0,42855,0.0
phase,sae_YN,phase,sae_YN,cat,num,eta,0.36482618915345716,0.0,17916,0.0
phase,sae_rate,phase,sae_rate,cat,num,eta,0.22278265359544736,2.3736934007481923e-197,17916,1.9592837452731515e-196
phase,mortality_YN,phase,mortality_YN,cat,num,eta,0.23750720556398858,3.676729356558858e-225,17916,3.3622722405373766e-224
phase,mortality_rate,phase,mortality_rate,cat,num,eta,0.20368744543547324,3.3374544872194295e-164,17916,2.45193537908827e-163
phase,failure_reason,phase,failure_reason,cat,cat,cramers_v,0.12650729832336519,7.036822291404372e-209,20769,6.022895926756206e-208
phase,approval_outcome,phase,approval_outcome,cat,num,eta,0.1559751696056645,1.8346032031659678e-163,30683,1.3393374224793566e-162
phase,execution_fail,phase,execution_fail,cat,num,eta,0.2614598068636698,0.0,52772,0.0
phase,execution_pass,phase,execution_pass,cat,num,eta,0.2614598068636698,0.0,52772,0.0
phase,biology_pass,phase,biology_pass,cat,num,eta,0.09836082057679502,3.1204932394896125e-72,34427,1.3354327595106789e-71
phase,biology_fail,phase,biology_fail,cat,num,eta,0.09836082057679503,3.1204932394897014e-72,34427,1.3354327595106789e-71
phase,regulatory_pass,phase,regulatory_pass,cat,num,eta,0.1559751696056645,1.8346032031659678e-163,30683,1.3393374224793566e-162
responsible_party/responsible_party_type,smiless,responsible_party/responsible_party_type,smiless__is_nn,cat,num,eta,0.09036702996505694,1.3973668359201535e-121,67878,8.314811224011187e-121
responsible_party/responsible_party_type,smiless,responsible_party/responsible_party_type,smiless__n_items,cat,num,eta,0.025330829812028395,3.465416731314505e-10,67878,7.129853843290648e-10
responsible_party/responsible_party_type,sponsors/lead_sponsor/agency_class,responsible_party/responsible_party_type,sponsors/lead_sponsor/agency_class,cat,cat,cramers_v,0.4196667514694662,0.0,67878,0.0
responsible_party/responsible_party_type,study_design_info/allocation,responsible_party/responsible_party_type,study_design_info/allocation,cat,cat,cramers_v,0.07068037489374082,2.1862431269136807e-56,51309,8.24885436050493e-56
responsible_party/responsible_party_type,study_design_info/intervention_model,responsible_party/responsible_party_type,study_design_info/intervention_model,cat,cat,cramers_v,0.06153191378129591,2.161051107871052e-105,67576,1.1624849225776944e-104
responsible_party/responsible_party_type,study_design_info/masking,responsible_party/responsible_party_type,study_design_info/masking,cat,cat,cramers_v,0.13081239994271127,0.0,63064,0.0
responsible_party/responsible_party_type,study_design_info/masking_num,responsible_party/responsible_party_type,study_design_info/masking_num,cat,num,eta,0.025671813368532113,2.077200548404582e-10,67639,4.3094160631080135e-10
responsible_party/responsible_party_type,study_design_info/primary_purpose,responsible_party/responsible_party_type,study_design_info/primary_purpose,cat,cat,cramers_v,0.06850444332741515,1.827190014854493e-124,67490,1.0947388451067867e-123
responsible_party/responsible_party_type,study_type,responsible_party/responsible_party_type,study_type,cat,cat,cramers_v,0.0,1.0,67878,1.0
responsible_party/responsible_party_type,intervention/intervention_type,responsible_party/responsible_party_type,intervention/intervention_type__is_nn,cat,num,eta,0.0,1.0,67878,1.0
responsible_party/responsible_party_type,intervention/intervention_type,responsible_party/responsible_party_type,intervention/intervention_type__n_items,cat,num,eta,0.0,1.0,67878,1.0
responsible_party/responsible_party_type,dropout_YN,responsible_party/responsible_party_type,dropout_YN,cat,num,eta,0.1446514553421075,4.10995974291433e-169,36674,3.1251882071394525e-168
responsible_party/responsible_party_type,dropout_rate,responsible_party/responsible_party_type,dropout_rate,cat,num,eta,0.09360857408946181,8.243836975820191e-71,36674,3.5107026336979366e-70
responsible_party/responsible_party_type,start_date,responsible_party/responsible_party_type,start_date__is_nn,cat,num,eta,0.009919194251405724,0.03546216324083372,67878,0.049730031179135256
responsible_party/responsible_party_type,start_date,responsible_party/responsible_party_type,start_date__days,cat,num,eta,0.06886026490482952,7.688085056900382e-45,42745,2.5937956866727017e-44
responsible_party/responsible_party_type,completion_date,responsible_party/responsible_party_type,completion_date__is_nn,cat,num,eta,0.009919194251405724,0.03546216324083372,67878,0.049730031179135256
responsible_party/responsible_party_type,completion_date,responsible_party/responsible_party_type,completion_date__days,cat,num,eta,0.10869321288119384,4.963340846848412e-111,42745,2.786366630500522e-110
responsible_party/responsible_party_type,duration_day,responsible_party/responsible_party_type,duration_day,cat,num,eta,0.07482955366855881,7.649317955329239e-53,42745,2.7863081650701372e-52
responsible_party/responsible_party_type,duration_month,responsible_party/responsible_party_type,duration_month,cat,num,eta,0.07535101291251171,1.4211948264113092e-53,42745,5.2316229044272235e-53
responsible_party/responsible_party_type,duration_year,responsible_party/responsible_party_type,duration_year,cat,num,eta,0.07482955366855874,7.649317955328587e-53,42745,2.7863081650701372e-52
responsible_party/responsible_party_type,sae_YN,responsible_party/responsible_party_type,sae_YN,cat,num,eta,0.260125921514745,5.346693752398624e-273,17899,5.546197250622453e-272
responsible_party/responsible_party_type,sae_rate,responsible_party/responsible_party_type,sae_rate,cat,num,eta,0.07077055310569723,3.0749732831803434e-20,17899,7.880185958002724e-20
responsible_party/responsible_party_type,mortality_YN,responsible_party/responsible_party_type,mortality_YN,cat,num,eta,0.11132408932978101,3.4582072392994506e-49,17899,1.2287597297101832e-48
responsible_party/responsible_party_type,mortality_rate,responsible_party/responsible_party_type,mortality_rate,cat,num,eta,0.03790512065785671,2.5851811460347566e-06,17899,4.630672413644731e-06
responsible_party/responsible_party_type,failure_reason,responsible_party/responsible_party_type,failure_reason,cat,cat,cramers_v,0.10660483363893136,1.874105834290752e-46,10039,6.486571488207533e-46
responsible_party/responsible_party_type,approval_outcome,responsible_party/responsible_party_type,approval_outcome,cat,num,eta,0.1469645421620457,2.0818457492578568e-104,21870,1.1147016916288217e-103
responsible_party/responsible_party_type,execution_fail,responsible_party/responsible_party_type,execution_fail,cat,num,eta,0.09840879191780076,1.978497980230706e-86,40560,9.290919569327154e-86
responsible_party/responsible_party_type,execution_pass,responsible_party/responsible_party_type,execution_pass,cat,num,eta,0.0984087919178007,1.9784979802308184e-86,40560,9.290919569327154e-86
responsible_party/responsible_party_type,biology_pass,responsible_party/responsible_party_type,biology_pass,cat,num,eta,0.021136169638945806,0.0071978025681918205,22087,0.010684478395756761
responsible_party/responsible_party_type,biology_fail,responsible_party/responsible_party_type,biology_fail,cat,num,eta,0.021136169638945906,0.0071978025681918205,22087,0.010684478395756761
responsible_party/responsible_party_type,regulatory_pass,responsible_party/responsible_party_type,regulatory_pass,cat,num,eta,0.1469645421620457,2.0818457492578568e-104,21870,1.1147016916288217e-103
smiless,sponsors/lead_sponsor/agency_class,smiless__is_nn,sponsors/lead_sponsor/agency_class,num,cat,eta,0.1583493236163671,0.0,71221,0.0
smiless,study_design_info/allocation,smiless__is_nn,study_design_info/allocation,num,cat,eta,0.019736432974011123,8.746808219011413e-07,62081,1.5980630158288463e-06
smiless,study_design_info/intervention_model,smiless__is_nn,study_design_info/intervention_model,num,cat,eta,0.08000004992483326,4.307930042070939e-111,80897,2.426265299221477e-110
smiless,study_design_info/masking,smiless__is_nn,study_design_info/masking,num,cat,eta,0.06327966806491894,6.81213805044085e-54,75043,2.512970246845218e-53
smiless,study_design_info/masking_num,smiless__is_nn,study_design_info/masking_num,num,num,abs_spearman,0.01895847818634323,6.599796861232987e-08,81170,1.254611274222354e-07
smiless,study_design_info/primary_purpose,smiless__is_nn,study_design_info/primary_purpose,num,cat,eta,0.12175092073024786,1.1775288389555065e-254,80983,1.1657870983961212e-253
smiless,study_type,smiless__is_nn,study_type,num,cat,eta,0.0,1.0,81786,1.0
smiless,intervention/intervention_type,smiless__is_nn,intervention/intervention_type__is_nn,num,num,abs_spearman,0.004334198944131124,0.21516334975245205,81786,0.27610511092679874
smiless,intervention/intervention_type,smiless__is_nn,intervention/intervention_type__n_items,num,num,abs_spearman,0.0027071604564037,0.43881835423418225,81786,0.5335527575100711
smiless,dropout_YN,smiless__is_nn,dropout_YN,num,num,abs_spearman,0.00901773616426342,0.07759232138232922,38302,0.1047526483308446
smiless,dropout_rate,smiless__is_nn,dropout_rate,num,num,abs_spearman,0.05410412377248832,3.107411369091388e-26,38302,8.659386132792761e-26
smiless,start_date,smiless__is_nn,start_date__is_nn,num,num,abs_spearman,0.08023049245285574,7.184181784863807e-117,81786,4.1677849252757475e-116
smiless,start_date,smiless__is_nn,start_date__days,num,num,abs_spearman,0.11567191749938731,1.4969152740048545e-127,42855,9.158064396420545e-127
smiless,completion_date,smiless__is_nn,completion_date__is_nn,num,num,abs_spearman,0.08023049245285574,7.184181784863807e-117,81786,4.1677849252757475e-116
smiless,completion_date,smiless__is_nn,completion_date__days,num,num,abs_spearman,0.07988098823435069,1.3005247284600519e-61,42855,5.0665060890119736e-61
smiless,duration_day,smiless__is_nn,duration_day,num,num,abs_spearman,0.08935463522805578,1.093090826452061e-76,42855,4.7900260049444037e-76
smiless,duration_month,smiless__is_nn,duration_month,num,num,abs_spearman,0.08966258987763592,3.311522095856482e-77,42855,1.4677983779465912e-76
smiless,duration_year,smiless__is_nn,duration_year,num,num,abs_spearman,0.08935463522805578,1.093090826452061e-76,42855,4.7900260049444037e-76
smiless,sae_YN,smiless__is_nn,sae_YN,num,num,abs_spearman,0.030453492394035962,4.564378975075077e-05,17916,7.759890870051807e-05
smiless,sae_rate,smiless__is_nn,sae_rate,num,num,abs_spearman,0.04366856290666288,4.9917321933028546e-09,17916,9.867047424190796e-09
smiless,mortality_YN,smiless__is_nn,mortality_YN,num,num,abs_spearman,0.08088131545013455,2.1522346927932358e-27,17916,6.065706048221001e-27
smiless,mortality_rate,smiless__is_nn,mortality_rate,num,num,abs_spearman,0.10318178237311791,1.327163919303466e-43,17916,4.44305840036565e-43
smiless,failure_reason,smiless__is_nn,failure_reason,num,cat,eta,0.07867470108963623,9.1888040701424e-28,20769,2.6066199301016195e-27
smiless,approval_outcome,smiless__is_nn,approval_outcome,num,num,abs_spearman,0.04312547545072434,4.114927417341101e-14,30683,9.382790534947722e-14
smiless,execution_fail,smiless__is_nn,execution_fail,num,num,abs_spearman,0.042348228612323735,2.192757630252731e-22,52772,5.776977077428537e-22
smiless,execution_pass,smiless__is_nn,execution_pass,num,num,abs_spearman,0.042348228612323735,2.192757630252731e-22,52772,5.776977077428537e-22
smiless,biology_pass,smiless__is_nn,biology_pass,num,num,abs_spearman,0.012560111176899855,0.01978106407277663,34427,0.028416369430714673
smiless,biology_fail,smiless__is_nn,biology_fail,num,num,abs_spearman,0.012560111176899855,0.01978106407277663,34427,0.028416369430714673
smiless,regulatory_pass,smiless__is_nn,regulatory_pass,num,num,abs_spearman,0.04312547545072434,4.114927417341101e-14,30683,9.382790534947722e-14
smiless,sponsors/lead_sponsor/agency_class,smiless__n_items,sponsors/lead_sponsor/agency_class,num,cat,eta,0.10117250452019802,1.6776934293739294e-158,71221,1.1873695859622005e-157
smiless,study_design_info/allocation,smiless__n_items,study_design_info/allocation,num,cat,eta,0.00109365474273298,0.7852450820858736,62081,0.9098788463649253
smiless,study_design_info/intervention_model,smiless__n_items,study_design_info/intervention_model,num,cat,eta,0.0692551675823944,6.893191921417146e-83,80897,3.1559739034156236e-82
smiless,study_design_info/masking,smiless__n_items,study_design_info/masking,num,cat,eta,0.05876269826587914,2.3384282373348187e-45,75043,7.951113624988743e-45
smiless,study_design_info/masking_num,smiless__n_items,study_design_info/masking_num,num,num,abs_spearman,0.03000591658317678,1.2246734566262104e-17,81170,3.0054662865650294e-17
smiless,study_design_info/primary_purpose,smiless__n_items,study_design_info/primary_purpose,num,cat,eta,0.10413781749791529,2.90031724696342e-184,80983,2.3116060626600655e-183
smiless,study_type,smiless__n_items,study_type,num,cat,eta,0.0,1.0,81786,1.0
smiless,intervention/intervention_type,smiless__n_items,intervention/intervention_type__is_nn,num,num,abs_spearman,0.014986382568011167,1.8190378939229683e-05,81786,3.1605783406911573e-05
smiless,intervention/intervention_type,smiless__n_items,intervention/intervention_type__n_items,num,num,abs_spearman,0.004433214464889311,0.20486628068490517,81786,0.2634753239748503
smiless,dropout_YN,smiless__n_items,dropout_YN,num,num,abs_spearman,0.0026236892824908287,0.6076270340667759,38302,0.7201582344413527
smiless,dropout_rate,smiless__n_items,dropout_rate,num,num,abs_spearman,0.05095616034777609,1.8886003633771137e-23,38302,5.06786583995017e-23
smiless,start_date,smiless__n_items,start_date__is_nn,num,num,abs_spearman,0.07767536986812504,1.2039479695248329e-109,81786,6.6725983956918565e-109
smiless,start_date,smiless__n_items,start_date__days,num,num,abs_spearman,0.12707810696052646,9.617080583891536e-154,42855,6.670529945912792e-153
smiless,completion_date,smiless__n_items,completion_date__is_nn,num,num,abs_spearman,0.07767536986812504,1.2039479695248329e-109,81786,6.6725983956918565e-109
smiless,completion_date,smiless__n_items,completion_date__days,num,num,abs_spearman,0.08994974946824973,1.0834169196064461e-77,42855,4.8267612764517954e-77
smiless,duration_day,smiless__n_items,duration_day,num,num,abs_spearman,0.09043434055696724,1.6307781817003674e-78,42855,7.29337732485042e-78
smiless,duration_month,smiless__n_items,duration_month,num,num,abs_spearman,0.09070477742727508,5.642790480031955e-79,42855,2.5334233744329515e-78
smiless,duration_year,smiless__n_items,duration_year,num,num,abs_spearman,0.09043434055696724,1.6307781817003674e-78,42855,7.29337732485042e-78
smiless,sae_YN,smiless__n_items,sae_YN,num,num,abs_spearman,0.005355719382536918,0.4734841120570782,17916,0.5715030529344727
smiless,sae_rate,smiless__n_items,sae_rate,num,num,abs_spearman,0.0753768685277527,5.362452750192792e-24,17916,1.4546856601811048e-23
smiless,mortality_YN,smiless__n_items,mortality_YN,num,num,abs_spearman,0.11347967409878577,1.9931877935410055e-52,17916,7.245112534053342e-52
smiless,mortality_rate,smiless__n_items,mortality_rate,num,num,abs_spearman,0.13898210267446828,5.716303437221732e-78,17916,2.5532332190675476e-77
smiless,failure_reason,smiless__n_items,failure_reason,num,cat,eta,0.06083266609982317,1.3584251285164806e-16,20769,3.2781439733297013e-16
smiless,approval_outcome,smiless__n_items,approval_outcome,num,num,abs_spearman,0.023619888752590693,3.506495354877207e-05,30683,6.005456558993737e-05
smiless,execution_fail,smiless__n_items,execution_fail,num,num,abs_spearman,0.051807435591958904,1.0624272351418406e-32,52772,3.213172012287116e-32
smiless,execution_pass,smiless__n_items,execution_pass,num,num,abs_spearman,0.051807435591958904,1.0624272351418406e-32,52772,3.213172012287116e-32
smiless,biology_pass,smiless__n_items,biology_pass,num,num,abs_spearman,0.005060052583097755,0.3478128477207175,34427,0.4308911393331527
smiless,biology_fail,smiless__n_items,biology_fail,num,num,abs_spearman,0.005060052583097755,0.3478128477207175,34427,0.4308911393331527
smiless,regulatory_pass,smiless__n_items,regulatory_pass,num,num,abs_spearman,0.023619888752590693,3.506495354877207e-05,30683,6.005456558993737e-05
sponsors/lead_sponsor/agency_class,study_design_info/allocation,sponsors/lead_sponsor/agency_class,study_design_info/allocation,cat,cat,cramers_v,0.05889118339067344,1.2336810506153891e-40,54376,4.029174483917742e-40
sponsors/lead_sponsor/agency_class,study_design_info/intervention_model,sponsors/lead_sponsor/agency_class,study_design_info/intervention_model,cat,cat,cramers_v,0.09979485384607663,0.0,70749,0.0
sponsors/lead_sponsor/agency_class,study_design_info/masking,sponsors/lead_sponsor/agency_class,study_design_info/masking,cat,cat,cramers_v,0.13786506355990824,0.0,64727,0.0
sponsors/lead_sponsor/agency_class,study_design_info/masking_num,sponsors/lead_sponsor/agency_class,study_design_info/masking_num,cat,num,eta,0.11837894943635413,1.8997847671985794e-216,70854,1.688427638367024e-215
sponsors/lead_sponsor/agency_class,study_design_info/primary_purpose,sponsors/lead_sponsor/agency_class,study_design_info/primary_purpose,cat,cat,cramers_v,0.09046650258975848,0.0,70604,0.0
sponsors/lead_sponsor/agency_class,study_type,sponsors/lead_sponsor/agency_class,study_type,cat,cat,cramers_v,0.0,1.0,71221,1.0
sponsors/lead_sponsor/agency_class,intervention/intervention_type,sponsors/lead_sponsor/agency_class,intervention/intervention_type__is_nn,cat,num,eta,0.0,1.0,71221,1.0
sponsors/lead_sponsor/agency_class,intervention/intervention_type,sponsors/lead_sponsor/agency_class,intervention/intervention_type__n_items,cat,num,eta,0.0,1.0,71221,1.0
